Id,pipe_sentiment,pipe_abs_score,pipe_score,vader_score,vader_sentiment,blob_score,blob_sentiment,ProductId,UserId,Rating,review_dt,Text,Rating_scaled,std_dev
1069.0,POSITIVE,0.9991734623908997,0.9991734623908997,0.9612,POSITIVE,0.28888888888888886,POSITIVE,B001QXUTLU,A39YLXXQHWKFTQ,5.0,2012-07-19,"Due to my husband's and son's inability to eat gluten, cornstarch is used very frequently in many gluten free recipes.  I am very concerned with the prolific use of GMOs in corn especially and my family's increased consumption of it.  I wanted to find an affordable GMO free cornstarch product to use in all my baking.  Rumford Natural Cornstarch is the one!  I've been using it for months now with great success & satisfaction.",1.0,0.39957235250626455
1070.0,NEGATIVE,0.997612714767456,-0.997612714767456,0.7817,POSITIVE,0.0859770114942529,POSITIVE,B001QXUTLU,AHVASC86C9VPS,1.0,2012-02-23,"I purchased this product because of its name, ""Rumford NATURALS Corn Starch"" (the word ""Naturals"" appears large and clear on the pictured product label). Also, the Amazon description said it was made from ""Non-Genetically Modified Corn"". The label on the product that I ACTUALLY received does NOT say Rumford NATURALS, but it is still MADE WITH Non-Genetically Modified Corn. I say ""made with"" because this product now contains more than ONE ingredient. Its ingredients are: Cornstarch, Calcium Sulfate*, and ONE of the suggested servings (1 Tblsp) contains 15% of the ""Daily Value"" of CALCIUM. That makes this product potentially a good source for dietary calcium supplementation. ON THE OTHER HAND, for persons who must restrict their calcium intake (example, some persons with kidney stones), it can pose a potential problem, even danger. Amazon provides themselves with a nice ""out"" for this. They list the following: Legal Disclaimer: ""Actual product packaging and materials may contain more and different information than what is shown on our website. We recommend that you do not rely solely on the information presented and that you always read labels, warnings, and directions before using or consuming a product."" BUT, IT IS NOT FAIR FOR AMAZON TO NOT AT LEAST LIST THE CORRECT INGREDIENTS AND PHOTO OF THE PACKAGE SO THAT YOU DO NOT HAVE TO ORDER THE PRODUCT IN ORDER TO ""READ LABELS"" AND FIND OUT WHAT YOU HAVE PURCHASED.I WILL NOT BUY THIS PRODUCT AGAIN: * because I don't need extra calcium * because I don't believe that the Calcium Sulfate was added out of interest in the consumer's health  but to make the product cheaper to produce so it can be priced competitively with other brands  and still be touted as having been made from/with Non-Genetically Modified Corn and just on principal because I can't afford to throw it away and did not want the hassle of returning it.I am very, very displeased with Amazon's incorrect listing of the product, which was brought to their attention when I purchased it in February 2012, and so far nothing has been done.*Although Calcium Sulfate is considered a safe food additive it is basically the same thing as Plaster of Paris. AND, if you use too much of this product (basically the same amount as I had previous used of pure CORN STARCH), the very stiff sediment in the bottom of the cooking container (I make pudding in Pyrex in a microwave and usually stir it only every 30 seconds) will remind you of damp plaster!",-1.0,0.8966744958017957
1071.0,NEGATIVE,0.9994626641273499,-0.9994626641273499,0.1027,POSITIVE,-0.01666666666666668,NEGATIVE,B004XDMS3C,A2YVSVBU5YZNQT,1.0,2012-06-13,Was really bummed to find out that these chocolates had melted before they got to my daughter for her bday.  Seems that they should not be sold online if there is not a way to keep them 'safe'.  :-(,-1.0,0.6048276492704551
1072.0,POSITIVE,0.9972956776618958,0.9972956776618958,0.9292,POSITIVE,0.3208333333333333,POSITIVE,B0043PU4VS,A5NZUU4AUOWZH,5.0,2012-09-05,"If you love garlic, I recommend this flavored oil.  It is true to its name.  I was not expecting it to be so strong, so if I use it for cooking or dipping bread, I will mix it with some unflavored olive oil in the future.",1.0,0.37245767672802743
1073.0,POSITIVE,0.999659538269043,0.999659538269043,0.9757,POSITIVE,0.32946428571428577,POSITIVE,B001GE3T1G,A3SIOSO6LTWCVE,5.0,2010-02-19,"These things are AWESOME. Perfect size, truly wafer thin, consistent thickness of dark chocolate over minty interior. They are like what would happen if you could run a steamroller over a junior mint. I first tried them when I was living in Germany 16 years ago, and to this day no other mint comes close. And the copycat ones? Disgusting. Go for the original. You won't regret it. Each mint is in its own sleeve, so you can pass them out without ever touching one. Elegant and delicious. Love them!",1.0,0.3802096646236494
1074.0,POSITIVE,0.9998257756233215,0.9998257756233215,0.926,POSITIVE,0.375,POSITIVE,B001GE3T1G,A2DQQUEPK53ORW,5.0,2011-10-03,"Love these mints.  They melt in your mouth and taste better than any others I have tried.  Just wish they weren't so expensive.  You can't eat just one, a couple.  They are addictively delicious.",1.0,0.34143288628701013
1075.0,POSITIVE,0.9998007416725159,0.9998007416725159,0.4927,POSITIVE,0.5549999999999999,POSITIVE,B001GE3T1G,A2J8GOBY9PV8WG,5.0,2010-08-24,I got it for my girlfriend. Very good stuff. Now everybody in the house eats them. Very hight quality if you are into chocolate and mint.,1.0,0.2765502220806786
1076.0,POSITIVE,0.9738683700561523,0.9738683700561523,0.922,POSITIVE,0.18474025974025973,POSITIVE,B001GE3T1G,A3Q63ZZGUICVFW,5.0,2012-10-25,"A friend's favorite candy is ""After Eight"", but they are not available anywhere in my area.  I couldn't find them on-line either.  Amazon.com came through.  These are imported from England and the most delicious peppermint.  These are so thin with a smooth mint cream center and a dark chocolate shell.  If you just want a little taste of mint, this is for you.  Really special with a cup of hot coffee!",1.0,0.4413927629128192
1077.0,NEGATIVE,0.9582479596138,-0.9582479596138,0.9704,POSITIVE,-0.02852272727272727,NEGATIVE,B0035Q0N0I,A3HPCRD9RX351S,4.0,2011-02-20,"Nature's Recipe is now a division of that mega company Del Monte Foods.The TestThe neat thing about this food is that it really does look like the photograph on the bag. It consists of smallish kibble with pieces of dried carrots and peas mixed in. When the bag was first opened the girls ate small amounts of Farm Selects unmixed and readily took to it. Since then they've been eating it mixed with their Blue food.I thought Evie and Piper might fuss with the dried vegetables in there, but they don't specifically target the vegetables to leave behind.The quality of this food is obvious to one who reads the ingredient list. Only one ingredient, that animal digest, makes me cringe a little. The girls don't mind it a bit. For goodness alone I can heartily recommend this natural food, but the price on it is relatively high. Rachel Ray's dry dog food, for example, is about half the price of Farm Stands Selects, and Buffalo Blue is about the same price. For a household like ours with three dogs, the Farm Stands Selects is too pricey  to feed the girls exclusively. We'd feel obliged to mix another good, but less expensive food with it. For those with one pet and for whom money is not an issue, I say you can't go wrong with Farm Selects.",0.5,0.964530850969883
1078.0,NEGATIVE,0.8861687183380127,-0.8861687183380127,-0.6139,NEGATIVE,0.19230769230769232,POSITIVE,B0028PDGQA,A2C7PEKUF924NX,5.0,2012-05-28,"You will not find a better loose green tea for the price.  I was able to get free shipping as well since I bought it with something else that totaled over $25.  This is the tea used by many Japanese people.  Do not fall for those high-priced ""organic"" green teas produced by American companies.  They are good...but you are not getting anything better than Hime Ban Cha Tea.",1.0,0.5608345665822145
1079.0,NEGATIVE,0.9918583035469055,-0.9918583035469055,0.802,POSITIVE,0.16750000000000004,POSITIVE,B0028PDGQA,AEJGD0907C1TJ,5.0,2011-09-15,"This is the favorite green tea in our household.  Been using it for years.  Was happy to find it here on Amazon, otherwise we had to travel about forty miles to an oriental grocery store to purchase it.  Can't even buy any leaf tea of any kind in regular grocery stores any more.  By the way ""Ban Cha"" in Japan simply means common or everyday tea.  Not ceremonial.",1.0,0.9096363320220652
1080.0,POSITIVE,0.9992132186889648,0.9992132186889648,0.9468,POSITIVE,0.22728729603729603,POSITIVE,B0028PDGQA,A2DHG1HP5MCGMI,5.0,2010-12-20,"I love this tea!! It is so flavorful yet there is no cut grass or off flavor as with some green teas. It is so mild that even left steeping it does not become bitter.It has a very mellow flavor that my kids enjoy too.It's great without sweeteners. It is a loose leaf tea and when steeped the leaves unfurl,long and slender. A little tea goes a long way. Enjoy!",1.0,0.43133809374988147
1081.0,POSITIVE,0.9997290968894958,0.9997290968894958,0.8042,POSITIVE,0.3666666666666667,POSITIVE,B0028PDGQA,A1Y3B0IGSIJS7E,5.0,2010-01-03,"I have been drinking this green tea for sometime and was purchasing it when I was going to Syracuse every summer.  This year I stopped going there and didn't know where I was going to buy my tea until I spotted it on Amazon and purchased it.  I was so pleased  that I could get it, so I am now a happy camper once again.",1.0,0.3241489076715191
1082.0,POSITIVE,0.9992762207984924,0.9992762207984924,0.5332,POSITIVE,0.12349002849002849,POSITIVE,B0028PDGQA,A1MPZHCGA5OX6B,5.0,2009-09-02,"This is the real deal. Genmai Cha. Loose green tea and roasted brown rice. Not in bags. Originally known as the ""Peoples Tea"" for those who couldn't afford better. Very popular because of its mild flavor. You can drink it all day long (like I do). You won't be disappointed.",1.0,0.4381953063392822
1083.0,POSITIVE,0.9960851669311523,0.9960851669311523,0.9335,POSITIVE,0.104,POSITIVE,B003UY9GTE,A2R6RA8FRBS608,5.0,2011-05-28,"Gatorade G2 is the way to go when you want the benefits of Gatorade without quite so much sugar. As I am in a ""pre-diabetes"" state these days, I am drinking this type of Gatorade instead of the regular Gatorade which has noticeably more sugar in it. The really good thing is that this still replenishes carbs and electrolytes after I exercise without putting unnecessary extra sugar into my system.G2 comes in flavors including fruit punch and grape.If you're on the go, the advantage of these bottles of Gatorade is this: because the bottles are smaller you can carry them with you much easier than if you took the regular, larger size bottles of Gatorade G2.I highly recommend this drink if you need extra carbs or electrolytes after exercising; it replenishes them very well without the extra sugar found in regular Gatorade.",1.0,0.497963033798424
1084.0,NEGATIVE,0.9997161030769348,-0.9997161030769348,-0.7707,NEGATIVE,-1.0,NEGATIVE,B006WVH7NE,A2EJ75UB35C0UL,1.0,2012-06-23,All my fault. I thought this would be a carton of 3 boxes of cereal.  Instead it was 1 box of cereal for 12.99. Who sells cereal for this price plus $8.00 shipping ? I feel stupid!  Buyer Beware!,-1.0,0.13230453889039995
1085.0,NEGATIVE,0.9995071887969971,-0.9995071887969971,0.7217,POSITIVE,-0.07825091575091576,NEGATIVE,B0030N5K1I,A19U4T4I7UZGNM,1.0,2012-03-06,"This is not jerky, this is processed, hard like a rock, very greasy and stale smelling stripe of something that you can't break into anything smaller than 2 inches long and that certainly is not the size of a training treat! The dogs- 45lb dogs that will eat anything- were not impressed, it was hard to chew, and it sounded like they were crunching rocks, most of them spat it out after a few chews, left it there, this would be the first time they would not eat something in their entire lives, these dogs will work for lettuce. Where is a zero star button?",-1.0,0.8613157352759736
1086.0,NEGATIVE,0.9993602633476257,-0.9993602633476257,-0.296,NEGATIVE,-0.03733333333333333,NEGATIVE,B0030N5K1I,A2058UP7ATXFOF,2.0,2011-02-09,I ordered both the beef and Turkey flavors. My dogs would not even take these in their mouths. Both flavors were  very dry and had no real aroma to them. Try a small quantity first. i  donated the entire order to the Humane Society.,-0.5,0.4978486916345852
1087.0,NEGATIVE,0.9941468238830566,-0.9941468238830566,0.0,NEUTRAL,-0.039999999999999994,NEGATIVE,B0030N5K1I,A2058UP7ATXFOF,3.0,2011-02-09,"This does not reflect on the product but my shi-tzus took them and left them laying on the carpet. Normally with chicken or turkey snacks, they go nuts.I donated both containers to the Humane Society. I'd try a smaller quantity for a first order.",0.0,0.5627794222965888
1088.0,NEGATIVE,0.9996434450149536,-0.9996434450149536,0.7217,POSITIVE,-0.19590773809523812,NEGATIVE,B0030N5K1I,A19U4T4I7UZGNM,1.0,2012-03-06,"This is not jerky, this is processed, hard like a rock, very greasy and stale smelling stripe of something that you can't break into anything smaller than 2 inches long and that certainly is not the size of a training treat! The dogs- who will eat anything- were not impressed, it was hard to chew, and it sounded like they were crunching rocks, where is a zero star button?",-1.0,0.8612992417743037
1089.0,POSITIVE,0.9998593330383301,0.9998593330383301,0.8805,POSITIVE,0.39999999999999997,POSITIVE,B004FD13RW,A1BPLP0BKERV,5.0,2012-10-26,"My partner is very happy with the tea, and is feeling much better since starting to drink it.She has been drinking it both hot (normal) and iced (chilled) and likes the refreshing nature of it.",1.0,0.31753165716626985
1090.0,POSITIVE,0.9998425245285034,0.9998425245285034,0.9151,POSITIVE,0.33653846153846156,POSITIVE,B004FD13RW,A26859014YM6JS,5.0,2012-01-20,"This tea won an award in the USA and I know why....""Mandarin Silk Loose Leaf Oolong Tea""  is like the name suggests ""Silk"" silk on your tongue.  A tea that has a warm, relaxing taste that makes you feel wonderful...Well done ""Art of Tea""!",1.0,0.3609910038651803
1091.0,POSITIVE,0.9880730509757996,0.9880730509757996,0.9207,POSITIVE,0.08306405895691611,POSITIVE,B004FD13RW,A3Q1DEMHY49CN3,3.0,2012-01-19,"I originally ordered two teas from Art of Tea - the Silver Needles and the Coconut Creme. When my package came in, they had shipped the Coconut Creme and mistakenly bundled it with this Mandarin Silk tea by accident. I contacted Amazon and they refunded the Silver Needles and told me I could ""dispose of the Mandarin Silk Oolong as I saw fit."" Well, since I'm never one to turn down tea, I chose to dispose of it by, well, drinking it.This isn't a bad tea, first off. I don't have too much experience with oolongs, but I do like the flavor of this. However, I don't taste too much of the mandarin. It almost tastes sort of like a straight green tea, and it has a similar light green/yellow color. I drink it with a little honey.All in all, it's a decent tea. I don't think I'll order it again, but I'll certainly finish off this tin.",0.0,0.5041848823199606
1092.0,POSITIVE,0.9967688322067261,0.9967688322067261,0.8627,POSITIVE,0.24375,POSITIVE,B0025ULYKI,A3B8CF4V636M8U,5.0,2010-04-08,"These are identical to ""Jay's hot chips"" (are they made by the same company?).  They have a slightly sweet taste, with a nice bit of heat. Definately not overwhelming heat, on a heat scale of 1-5, I would give these about a 2.  Regarding the texture, these are not kettle cooked chips, so they do not have much crunch, they are comparable to regular Lays chips.  For about $1 a bag, they are a great deal.",1.0,0.4016862199792388
1093.0,POSITIVE,0.9990984201431274,0.9990984201431274,0.8912,POSITIVE,0.1082516339869281,POSITIVE,B0025ULYKI,A2MZ43MMIBFL7M,4.0,2009-12-16,"I first had these Uncle Ray's chips a few years ago while traveling out west. I tracked them down on Amazon and recognized the name. They are just as good as I remember: smoky sweet with just enough kick, and there's adequate seasoning on all of the chips. Each bag also has a little story, courtesy of Uncle Ray, that usually has some moral message or anecdote. They are pretty funny, but not intentionally. My only problem with these chips is their texture. They're a bit thin, and there's not much of a crunchy texture. Otherwise, these are good chips and well worth trying out.",0.5,0.48618552859938
1094.0,POSITIVE,0.9994445443153381,0.9994445443153381,0.9653,POSITIVE,0.21208333333333332,POSITIVE,B0025ULYKI,A92JIDJABMJKY,5.0,2010-04-02,"I am from Michigan but have a vacation home in Canada. I have always been a fan of the primarily Canadian product ""ketchup chips"". Uncle Rays is a brand I've seen around there frequently. Since this is such a hard to find product I expected to pay big bucks to buy it online. Imagine my surprise when I found these chips on Amazon for a little over a dollar a bag- CHEAPER than the retail I would pay in Canada. Unbelievably delicious! Ps. The dill pickle chips are really good too :)",1.0,0.4450540928565118
1095.0,NEGATIVE,0.9097096920013428,-0.9097096920013428,0.9481,POSITIVE,0.21944444444444444,POSITIVE,B0025ULYKI,A29BWC41573AF8,5.0,2010-03-02,Mine came with stickers to sell them for $1.59 but they cost more like $1.25 so if for retail that is not much of a mark up. I bought these for myself so that doesn't really matter and they are cheap. Similar to Lay's but cheaper. Unlike other knockoffs these seemed to taste fresher and the convenient size minimizes stale chips. Great product. Great price.,1.0,0.9360720088209677
1096.0,POSITIVE,0.9986328482627869,0.9986328482627869,0.9761,POSITIVE,0.3726190476190476,POSITIVE,B0025ULYKI,ACYR6O588USK,5.0,2009-11-24,"I'm not a potato chip addict, but sometimes like them as a snack.I chose these because I'd never tried them before.They are delicious, zesty, slightly sweet and spicy.It's like a combination of sweet and tart at once. The oils in these chips are better for health. It is hard to put the bag down.They are made in Detroit Michigan and contain no trans fats, that's good enough for me. Try them.",1.0,0.3551033341939297
1097.0,POSITIVE,0.9998244643211365,0.9998244643211365,0.9146,POSITIVE,0.37261904761904757,POSITIVE,B0025ULYKI,A2GEZJHBV92EVR,5.0,2012-09-09,"These are some of my favorite chips on the planet! They are light, crisp, & not too greasy. The flavor is very Dilly. Love that! Great chips. Just hard to find.",1.0,0.3401943554310854
1098.0,POSITIVE,0.9998034834861755,0.9998034834861755,0.6372,POSITIVE,0.0632440476190476,POSITIVE,B0025ULYKI,A1IQB5BF5VKT0H,5.0,2012-05-04,"These chips are really good. They taste better than other name brands. They're cheaper too!!  They aren't too salty like other brands. The flavors blend really well. Just the right amount of sour cream and onion flavor with a little salt mixed in. Once I start eating them, it's hard to stop!! LOLI will definitely be buying these potato chips rather than another name brand. Not sure if I can state the name brand or not. :)",1.0,0.4722376341104812
1099.0,POSITIVE,0.9710029363632202,0.9710029363632202,0.6369,POSITIVE,0.12999999999999998,POSITIVE,B0025ULYKI,AJOVLH67GULJD,3.0,2012-05-01,"4 bags of chips were open when I received the shipment. I am hoping that the chips wereblew open during shipment in flight.  No more chips for me through Amazon.  Otherwise,the chips are good to eat and very salty.",0.0,0.4234497847163787
1100.0,POSITIVE,0.9980306029319763,0.9980306029319763,0.923,POSITIVE,0.14047619047619048,POSITIVE,B0025ULYKI,A3TD1O4EC26NT2,5.0,2012-01-14,"Not as thick as kettle chips we have had in the past, definitely more like a potato chip and the college crowd loves it.  Interestingly enough they feel more 'gourmet' when eating these. The flavor is not heavily garlic while you can easily taste the cheese.",1.0,0.47493379787264023
1101.0,NEGATIVE,0.9991635084152222,-0.9991635084152222,-0.7962,NEGATIVE,-0.010714285714285707,NEGATIVE,B0025ULYKI,A2CS4B58345BRL,1.0,2011-12-26,"We have ordered Uncle Rays BBQ chips many times before. Always been pleased, except this order!  Just NOT the sameSeasoning as usual. Generally lacked much for taste! Not sure if they have reduced the seasoning, in their processing? But out of case we bought, we have opened and thrown away 3 bags already, VERY disappointed with this order!",-1.0,0.5220494642836763
1102.0,NEGATIVE,0.9785873293876648,-0.9785873293876648,0.9458,POSITIVE,0.27541666666666664,POSITIVE,B0025ULYKI,A291HTT117RVS9,1.0,2011-12-23,"I have loved ketchup flavored potato chips since I was a kid and spent my summers at my grandparents in Canada. This is a very popular flavor there and seems to be always available. I recently got back from a trip to Montreal, where I ate at least a pack a day. I decided I really wanted some around and was happy when I found these on Amazon. Unfortunately, the flavor is nowhere close to the brands I've tried before. There's a sort of smoky, barbeque sauce thing going on. Not that they're as good as BBQ potato chips (which I love), they just don't taste like ketchup. I tried to get through a bag over a couple of weeks to see if they would grow on me, then just threw them all out. Yuck!",-1.0,0.9768321613971641
1103.0,POSITIVE,0.9982624650001526,0.9982624650001526,0.8151,POSITIVE,0.6525000000000001,POSITIVE,B0025ULYKI,A1MMJ2O6PM8OG7,5.0,2011-10-05,"I thought they were very good chips, delicious!  and as soon as i run out, i'll be ordering more very soon.",1.0,0.1729831064911223
1104.0,NEGATIVE,0.9995081424713135,-0.9995081424713135,0.7543,POSITIVE,-0.02992424242424241,NEGATIVE,B0025ULYKI,AW7VIZUKC8ZY3,2.0,2011-09-28,"After reading all the good reviews on these chips I have to admit I was disappointed. Perhaps I just ended up with a bad batch, but I could barely taste the vinegar and there seemed to be far too many burnt (and I mean BLACK) chips in these bags. Hopefully the other flavors are better, but I'm going to stick with other brands from now on.",-0.5,0.8785351067008311
1105.0,POSITIVE,0.9997466206550598,0.9997466206550598,0.6999,POSITIVE,0.17166666666666666,POSITIVE,B0025ULYKI,A2K05W5ZQQH7VI,5.0,2011-09-08,"These are hard to find, but worth the trouble.  Very tasty and very reasonably priced.  Love the product, and received very quickly.",1.0,0.4192562582637901
1106.0,POSITIVE,0.9994811415672302,0.9994811415672302,0.9331,POSITIVE,0.3416666666666666,POSITIVE,B0025ULYKI,AM9KC2IIN15JV,5.0,2011-05-03,"I love uncle ray's potatoe chips. They have alot of spice on each chip.  They taste spicy with a tang of sweet. When I order a box, I pass them out to friends who love them. My husband, my kids and I eat a whole bag at a time.  I limit myself to ordering only twice ayear. The salt content makes me blow up, but I still love them.",1.0,0.36215091861502774
1107.0,POSITIVE,0.937268853187561,0.937268853187561,0.9656,POSITIVE,0.2809027777777777,POSITIVE,B0025ULYKI,A280OZI067MIQN,4.0,2011-03-24,"I LOVE Old Dutch Ketchup chips but they are no where to be found in the US and pricey on eBay.  I tried Herr's but they were dull - very ketchupy but not the tangy-vinigary ketchup bite that Old Dutch has (makes your mouth hurt  in a good way if you eat too many!).  Uncle Rays are decent - more of a kick - many ""loaded"" chips which I like, still, not the addictive bite I love.  So - if you love Herr's these may be too much for you.  If you love Old Dutch give these a shot.  I am still on my quest for something equal to Old Dutch!!",0.5,0.3873907082320932
1108.0,POSITIVE,0.9995600581169128,0.9995600581169128,0.9899,POSITIVE,0.19274376417233563,POSITIVE,B0025ULYKI,A1MM0WYBRDZT5O,5.0,2011-01-29,"I confess, I was originally looking at a different ""name"" brand, but they were out of the salt and vinegar, which is the only flavor I eat.  I had never even heard of Uncle Ray's, let alone tried them, but the price was reasonable and it helped me qualify for free super saver shipping.  I am happy to say I was very pleasantly surprised with these chips.  Somehow or another, even though they just seem to be in a normal box, when I opened that first bag I had a nice mix of big chips and little chips.  The salt and vinegar blend well, so much so that the flavors sometimes sneak up on you-- it sometimes seems that with the first crunch you taste salt and the second crunch gives the vinegar.  In any case, they're terrific.  I was a little reluctant about buying a somewhat large quantity of an unknown product, but I'm very glad I took the chance.",1.0,0.46305217726447334
1109.0,POSITIVE,0.9868606925010681,0.9868606925010681,0.7901,POSITIVE,0.45,POSITIVE,B0025ULYKI,A1N5121RR13ZCZ,5.0,2011-01-17,"It's difficult to purchase ""no-salt"" potato chips at most retail stores, so I ordered a case of 3 ounce bags of Uncle Rays.  They are great.  Not oily and they taste great.  You get the potato flavor instead of just salt.  I'll be buying these from now on!",1.0,0.2716008662437789
1110.0,POSITIVE,0.994914174079895,0.994914174079895,0.7655,POSITIVE,0.41409090909090907,POSITIVE,B0025ULYKI,A2JBZWC5IY0AMG,4.0,2010-10-11,"We can rarely find these potato chips where we live, so I decided to find them online to satisfy our cravings. We cannot be happier with the ordering from Amazon! The chips arrived fast and in a box that protected them from crushing. Excellent and will be ordering again!",0.5,0.29253913629768696
1111.0,NEGATIVE,0.9881112575531006,-0.9881112575531006,0.8478,POSITIVE,0.1437830687830688,POSITIVE,B0025ULYKI,AC0NNJ3Q6YF2N,1.0,2011-08-18,These had heat and had good enough coating of the seasoning. The first 2 cases were amazing best i had ever. Then they restocked and tried 4-5 cases and they taste either like plain chips or slight hint of seasoning on them. What a shame they seemed to cut back on quality to save money. Bad Uncle Ray!,-1.0,0.926228441138427
1112.0,NEGATIVE,0.9777582883834839,-0.9777582883834839,-0.3415,NEGATIVE,-0.07333333333333333,NEGATIVE,B0025ULYKI,A3FRWBGL8TSOY7,2.0,2011-01-24,"The flavor combination of the ketchup chips was very good.  However, the coating was applied so heavily that the chips were gritty, and thickly encrusted with it. The flavoring grit coated my lips and mouth with grit and crumbled and fell off all over my clothes.  Messy and unpleasant.  Needs lighter flavor coating.",-0.5,0.4645288778187456
1113.0,NEGATIVE,0.9994126558303833,-0.9994126558303833,-0.1027,NEGATIVE,0.19166666666666668,POSITIVE,B0025ULYKI,A2ZEFDVX4X5TPX,3.0,2010-01-09,"The Uncle Ray's BBQ Potato Chips are comparable to Lays or most commonly available chips in local markets.  The BBQ spice ia a bit too much; the one pound bags consisted of about half broken chips.  I won't think about buying these again, even with the discounted price and will pay a bit more for a much better kettle fried potato chip.",0.0,0.6204051463964033
1114.0,NEGATIVE,0.9992862343788147,-0.9992862343788147,-0.9837,NEGATIVE,-0.17612903225806448,NEGATIVE,B0025ULYKI,AQ0BWW19DY5KE,1.0,2010-08-15,"Bought Uncle Ray's Wavy's 16 oz potato chips because purchased  Uncle Ray's 16 oz barbque potato chips in the past and was very pleased. Oh how wrong we were.  Do not purchase the Wavy's chips!!!!!!!!!!  They are the quality of buying a no name bag of chips from a roadside service station store; broken, brown, very poor quality.  Very, very disappointed.  DO NOT.......DO NOT......DO NOT purchase Uncle Ray's 16 oz Wavy potato chipsOCTOBER 03, 2012Bought Uncle Ray's sour cream and onion flavored chips for the 5th shipment with extreme disappointment. The other (4) four shipments were very good which is why we continued to buy this flavor.The additive that when you like an item and start to buy a lot, it will change for the worse is proving to be true for us.  This shipment of chips are awful.  Bags are extremely deflated, so was expecting to be stale; however, was not so - cannot not explain the semi-flat bags.  Chips seem to be the bottom of the barrel flakes.  You know when you try to salt your food and the top comes off, the seasoning on these chips is like that.  It appears that the top came off a full bottle or these are the bottom of the barrel crumbled chips where the seasoning has covered the chips too, too much. .  We just opened (3)three bags just now because the first bags was awful, opened second bag - awful, opened 3rd bag - also was awful.  LEFT WITH 6 MORE ,PROBABLY NOT EDIBLE, BAGS. THE CHIPS REALLY APPEAR TO BE THE NOT SO FRESH, BURNED/BOTTOM OF THE BARREL, GET RID OF LEFTOVERS.  VERY, VERY, DISAPPOINTED.  WILL NOT BUY AGAIN!!!!!!!!!!!!!!!!!!!!!!",-1.0,0.4708151757050423
1115.0,NEGATIVE,0.8715956807136536,-0.8715956807136536,0.5337,POSITIVE,-0.0013157894736842161,NEGATIVE,B003UDV9SG,A2W09PJ1TTHQ6H,4.0,2012-07-15,"I have now tried both the Ocean Fish and Tuna and the Duck and Chicken variety of this food.  My cat seems to prefer the taste of the duck and chicken a little better, but I will probably rotate them both because of the health benefits he's gotten (especially from the ocean fish and tuna) that have included a softer coat and less scratching and biting of himself and shedding.  Also, with this food, he doesn't drink much water, but still goes potty alot, so I feel good that he's getting plenty of fluids in his diet.  My only complaint with this brand, and why I only give it 4 stars, is that it has little pieces of potato? and whole peas in it, which my cat eats around and ends up being wasteful, which I don't like given the price.  Not that big of a deal, but it is a minor inconvenience that I have to clean leftover bits out after each feeding as opposed to just washing his empty bowl daily.  (In case you are wondering, it is approximately 4 to 6 whole pea/1.5 pea size potato? bits per 1/4 to 1/2 can.)",0.5,0.7092819061458395
1116.0,NEGATIVE,0.9979614019393921,-0.9979614019393921,0.5076,POSITIVE,1.0,POSITIVE,B00469VHRG,A1SB0MNI6H90DG,5.0,2011-10-12,Who doesn't like vegetables that are portable and at a great price?  Can't beat the convenience at about 4 cents per package!,1.0,1.0409148747335466
1117.0,POSITIVE,0.9998791217803955,0.9998791217803955,0.9677,POSITIVE,0.6,POSITIVE,B002N2XXUC,A1K0TEFCRCKU9B,5.0,2011-11-25,"Everything AmeriColor that I have purchased works great! I was looking for some lighter tone colors, everything I had was pretty bright. These sheen colors are light with a pretty sheen, it's great! Thank you!",1.0,0.2221643903038236
1118.0,POSITIVE,0.9997411370277405,0.9997411370277405,0.6369,POSITIVE,0.3,POSITIVE,B002N2XXUC,A2O8HS10MV08RN,5.0,2011-07-14,"I love the metallic and sheen colors.  In a photo, the items airbrushed with the silver and gold look real.  The sheen really kicks the color up a notch.",1.0,0.3499507011871955
1119.0,POSITIVE,0.9963582158088684,0.9963582158088684,0.4215,POSITIVE,0.3,POSITIVE,B002N2XXUC,A15FF2P7RPKH6G,5.0,2011-05-27,ordered these for my daughters wedding cake overnight so that i would get them the next daythey came four days after weddingbut they are nice,1.0,0.3719630319909642
